Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-03-17 00:00:00-05:00,0.08306998759508133,0.0839263239355313,0.08306998759508133,0.08306998759508133,43747200,0.0,0.0
1981-03-18 00:00:00-05:00,0.08820806443691254,0.08906440134819316,0.08820806443691254,0.08820806443691254,36937600,0.0,0.0
1981-03-19 00:00:00-05:00,0.08777990506194654,0.08777990506194654,0.0873517394065857,0.0873517394065857,37811200,0.0,0.0
1981-03-20 00:00:00-05:00,0.08820806443691254,0.08906440134819316,0.08820806443691254,0.08820806443691254,14604800,0.0,0.0
1981-03-23 00:00:00-05:00,0.09163415431976318,0.0924904910082137,0.09163415431976318,0.09163415431976318,22019200,0.0,0.0
1981-03-24 00:00:00-05:00,0.09163417227537003,0.09163417227537003,0.09120600670576096,0.09120600670576096,28156800,0.0,0.0
1981-03-25 00:00:00-05:00,0.09034965302761414,0.09034965302761414,0.0894925445318222,0.0894925445318222,7056000,0.0,0.0
1981-03-26 00:00:00-05:00,0.08820803584420989,0.08820803584420989,0.08777986466884613,0.08777986466884613,12275200,0.0,0.0
1981-03-27 00:00:00-05:00,0.08521087024707522,0.08521087024707522,0.08478270471096039,0.08478270471096039,12252800,0.0,0.0
1981-03-30 00:00:00-05:00,0.08478270471096039,0.08563904150022016,0.08478270471096039,0.08478270471096039,9900800,0.0,0.0
1981-03-31 00:00:00-05:00,0.0847827015366706,0.0847827015366706,0.08392636477947235,0.08392636477947235,15993600,0.0,0.0
1981-04-01 00:00:00-05:00,0.08349815862381987,0.08349815862381987,0.08306998759508133,0.08306998759508133,34070400,0.0,0.0
1981-04-02 00:00:00-05:00,0.09034967422485352,0.09077783981519726,0.09034967422485352,0.09034967422485352,31404800,0.0,0.0
1981-04-03 00:00:00-05:00,0.09077781438827515,0.09120598557571871,0.09077781438827515,0.09077781438827515,16486400,0.0,0.0
1981-04-06 00:00:00-05:00,0.08949256998004468,0.08949256998004468,0.08906440436840057,0.08906440436840057,22803200,0.0,0.0
1981-04-07 00:00:00-05:00,0.08863623003403738,0.08863623003403738,0.08820806443691254,0.08820806443691254,10684800,0.0,0.0
1981-04-08 00:00:00-05:00,0.09249050915241241,0.09334684600885364,0.09249050915241241,0.09249050915241241,21952000,0.0,0.0
1981-04-09 00:00:00-05:00,0.0942031741142273,0.09463134536118793,0.0942031741142273,0.0942031741142273,12499200,0.0,0.0
1981-04-10 00:00:00-05:00,0.09548769891262054,0.09591586451776797,0.09548769891262054,0.09548769891262054,33465600,0.0,0.0
1981-04-13 00:00:00-05:00,0.09548769891262054,0.09591586451776797,0.09548769891262054,0.09548769891262054,16060800,0.0,0.0
1981-04-14 00:00:00-05:00,0.09548769891262054,0.09591586451776797,0.09548769891262054,0.09548769891262054,6652800,0.0,0.0
1981-04-15 00:00:00-05:00,0.09120598557571871,0.09120598557571871,0.09077781438827515,0.09077781438827515,34048000,0.0,0.0
1981-04-16 00:00:00-05:00,0.08606721768210421,0.08606721768210421,0.08563905209302902,0.08563905209302902,23878400,0.0,0.0
1981-04-20 00:00:00-05:00,0.08820806443691254,0.08863623003403738,0.08820806443691254,0.08820806443691254,35347200,0.0,0.0
1981-04-21 00:00:00-05:00,0.0942031741142273,0.09463134536118793,0.0942031741142273,0.0942031741142273,28537600,0.0,0.0
1981-04-22 00:00:00-05:00,0.09762855619192122,0.09805672759225102,0.09762855619192122,0.09762855619192123,18995200,0.0,0.0
1981-04-23 00:00:00-05:00,0.10019754618406296,0.1006257175179788,0.10019754618406296,0.10019754618406296,58016000,0.0,0.0
1981-04-24 00:00:00-05:00,0.10019753741136903,0.10019753741136903,0.09934120625257492,0.09934120625257492,35056000,0.0,0.0
1981-04-27 00:00:00-04:00,0.09891301518016726,0.09891301518016726,0.09848484396934509,0.09848484396934509,38528000,0.0,0.0
1981-04-28 00:00:00-04:00,0.09720037270636592,0.09720037270636592,0.096772201359272,0.096772201359272,32188800,0.0,0.0
1981-04-29 00:00:00-04:00,0.09591586451776797,0.09591586451776797,0.09548769891262054,0.09548769891262054,13641600,0.0,0.0
1981-04-30 00:00:00-04:00,0.09720034152269363,0.09805668394215092,0.09720034152269363,0.09720034152269363,12611200,0.0,0.0
1981-05-01 00:00:00-04:00,0.09720034152269363,0.09805668394215092,0.09720034152269363,0.09720034152269363,16553600,0.0,0.0
1981-05-04 00:00:00-04:00,0.09720037270636592,0.09720037270636592,0.096772201359272,0.096772201359272,14448000,0.0,0.0
1981-05-05 00:00:00-04:00,0.09677218377819266,0.09677218377819266,0.09634402394294739,0.09634402394294739,17539200,0.0,0.0
1981-05-06 00:00:00-04:00,0.09420320708115579,0.09420320708115579,0.09377504140138626,0.09377504140138626,18950400,0.0,0.0
1981-05-07 00:00:00-04:00,0.09505952894687653,0.0954877002751647,0.09505952894687653,0.09505952894687653,9363200,0.0,0.0
1981-05-08 00:00:00-04:00,0.09591582417488098,0.09634399531696758,0.09591582417488098,0.09591582417488098,7907200,0.0,0.0
1981-05-11 00:00:00-04:00,0.09420320708115579,0.09420320708115579,0.09377504140138626,0.09377504140138626,11939200,0.0,0.0
1981-05-12 00:00:00-04:00,0.09377504140138626,0.09505954415772688,0.09377504140138626,0.09377504140138626,4256000,0.0,0.0
1981-05-13 00:00:00-04:00,0.09377502786949679,0.09463136482249707,0.09334685653448105,0.09334685653448105,4905600,0.0,0.0
1981-05-14 00:00:00-04:00,0.09291868352210267,0.09291868352210267,0.09206234663724899,0.09206234663724899,4928000,0.0,0.0
1981-05-15 00:00:00-04:00,0.0942031741142273,0.09548768213807918,0.0942031741142273,0.0942031741142273,4905600,0.0,0.0
1981-05-18 00:00:00-04:00,0.09591582417488098,0.09677215502499692,0.09591582417488098,0.09591582417488098,4166400,0.0,0.0
1981-05-19 00:00:00-04:00,0.09463134536118793,0.09463134536118793,0.0942031741142273,0.0942031741142273,25424000,0.0,0.0
1981-05-20 00:00:00-04:00,0.09720034152269363,0.09805668394215092,0.09720034152269363,0.09720034152269363,13283200,0.0,0.0
1981-05-21 00:00:00-04:00,0.10276727378368378,0.10319544488823018,0.10276727378368378,0.10276727378368378,32211200,0.0,0.0
1981-05-22 00:00:00-04:00,0.10747715085744858,0.1083334932994039,0.10747715085744858,0.10747715085744858,31427200,0.0,0.0
1981-05-26 00:00:00-04:00,0.1074771555986718,0.1074771555986718,0.10704899579286575,0.10704899579286575,85344000,0.0,0.0
1981-05-27 00:00:00-04:00,0.1130433604121208,0.11347153170121652,0.1130433604121208,0.11304336041212082,149497600,0.0,0.0
1981-05-28 00:00:00-04:00,0.1130433604121208,0.11347153170121652,0.1130433604121208,0.11304336041212082,73987200,0.0,0.0
1981-05-29 00:00:00-04:00,0.11347153782844543,0.11390047522280208,0.11347153782844543,0.11347153782844543,59382400,0.0,0.0
1981-06-01 00:00:00-04:00,0.11347153782844543,0.11390047522280208,0.11347153782844543,0.11347153782844543,51251200,0.0,0.0
1981-06-02 00:00:00-04:00,0.10833352943991295,0.10833352943991295,0.10790535807609558,0.10790535807609558,40432000,0.0,0.0
1981-06-03 00:00:00-04:00,0.10790535807609558,0.10876168936966715,0.10790535807609558,0.10790535807609558,39446400,0.0,0.0
1981-06-04 00:00:00-04:00,0.1100461557507515,0.1104743154948776,0.1100461557507515,0.1100461557507515,56067200,0.0,0.0
1981-06-05 00:00:00-04:00,0.10876165804596001,0.10876165804596001,0.10833349823951721,0.10833349823951721,57680000,0.0,0.0
1981-06-08 00:00:00-04:00,0.10490819210942215,0.10490819210942215,0.10448002070188522,0.10448002070188522,93497600,0.0,0.0
1981-06-09 00:00:00-04:00,0.10662079602479935,0.10704896715010082,0.10662079602479935,0.10662079602479935,119593600,0.0,0.0
1981-06-10 00:00:00-04:00,0.10790535807609558,0.10918986073348454,0.10790535807609558,0.10790535807609558,25222400,0.0,0.0
1981-06-11 00:00:00-04:00,0.1126151904463768,0.11304336174050399,0.1126151904463768,0.1126151904463768,38976000,0.0,0.0
1981-06-12 00:00:00-04:00,0.11175883685615368,0.11175883685615368,0.11133066564798355,0.11133066564798355,25804800,0.0,0.0
1981-06-15 00:00:00-04:00,0.11133062201913206,0.11133062201913206,0.11090245097875595,0.11090245097875595,143763200,0.0,0.0
1981-06-16 00:00:00-04:00,0.10918984696567083,0.10918984696567083,0.10876167565584183,0.10876167565584183,37251200,0.0,0.0
1981-06-17 00:00:00-04:00,0.1074771555986718,0.1074771555986718,0.10704899579286575,0.10704899579286575,27574400,0.0,0.0
1981-06-18 00:00:00-04:00,0.10704896715010082,0.10747712684134549,0.10662079602479935,0.10662079602479935,23049600,0.0,0.0
1981-06-19 00:00:00-04:00,0.10405183322717482,0.10405183322717482,0.10362367331981659,0.10362367331981659,27507200,0.0,0.0
1981-06-22 00:00:00-04:00,0.10019752859241994,0.10019752859241994,0.09976936876773834,0.09976936876773834,10841600,0.0,0.0
1981-06-23 00:00:00-04:00,0.10148202627897263,0.10233912330855094,0.10148202627897263,0.10148202627897263,15030400,0.0,0.0
1981-06-24 00:00:00-04:00,0.09976936386103837,0.09976936386103837,0.09891302138566971,0.09891302138566971,23027200,0.0,0.0
1981-06-25 00:00:00-04:00,0.10105383396148682,0.10148200506282874,0.10105383396148682,0.10105383396148682,24259200,0.0,0.0
1981-06-26 00:00:00-04:00,0.10062569985116192,0.10062569985116192,0.09976936876773834,0.09976936876773834,23788800,0.0,0.0
1981-06-29 00:00:00-04:00,0.09720035504749859,0.09720035504749859,0.09634402394294739,0.09634402394294739,10595200,0.0,0.0
1981-06-30 00:00:00-04:00,0.08949256998004468,0.08949256998004468,0.08906440436840057,0.08906440436840057,35907200,0.0,0.0
1981-07-01 00:00:00-04:00,0.08863623003403738,0.08863623003403738,0.08820806443691254,0.08820806443691254,170464000,0.0,0.0
1981-07-02 00:00:00-04:00,0.08820806443691254,0.08863623003403738,0.08820806443691254,0.08820806443691254,30284800,0.0,0.0
1981-07-06 00:00:00-04:00,0.08606721151048025,0.08606721151048025,0.0852108746767044,0.0852108746767044,16531200,0.0,0.0
1981-07-07 00:00:00-04:00,0.08606722205877304,0.08692355899750048,0.08606722205877304,0.08606722205877304,15836800,0.0,0.0
1981-07-08 00:00:00-04:00,0.0894925445318222,0.08992148182069426,0.0894925445318222,0.0894925445318222,16620800,0.0,0.0
1981-07-09 00:00:00-04:00,0.08307004283039134,0.08307004283039134,0.08264187723398209,0.08264187723398209,32883200,0.0,0.0
1981-07-10 00:00:00-04:00,0.07664673330815659,0.07664673330815659,0.07621856778860092,0.07621856778860092,55171200,0.0,0.0
1981-07-13 00:00:00-04:00,0.07793200016021729,0.0783601713571203,0.07793200016021729,0.07793200016021729,45740800,0.0,0.0
1981-07-14 00:00:00-04:00,0.08135733753442764,0.08221367411296977,0.08135733753442764,0.08135733753442764,19779200,0.0,0.0
1981-07-15 00:00:00-04:00,0.08349818736314774,0.08392635282222988,0.08349818736314774,0.08349818736314774,10953600,0.0,0.0
1981-07-16 00:00:00-04:00,0.08563905209302902,0.08649538898821023,0.08563905209302902,0.08563905209302902,15232000,0.0,0.0
1981-07-17 00:00:00-04:00,0.08863620460033417,0.08906437579162842,0.08863620460033417,0.08863620460033417,19824000,0.0,0.0
1981-07-20 00:00:00-04:00,0.08307004283039134,0.08307004283039134,0.08264187723398209,0.08264187723398209,23654400,0.0,0.0
1981-07-21 00:00:00-04:00,0.08264187109931363,0.08264187109931363,0.08221369981765747,0.08221369981765747,31942400,0.0,0.0
1981-07-22 00:00:00-04:00,0.07836019385827289,0.07836019385827289,0.07750308513641357,0.07750308513641357,22668800,0.0,0.0
1981-07-23 00:00:00-04:00,0.07964469492435455,0.08007286623636126,0.07964469492435455,0.07964469492435455,34451200,0.0,0.0
1981-07-24 00:00:00-04:00,0.08221369981765747,0.08264187109931363,0.08221369981765747,0.08221369981765747,28851200,0.0,0.0
1981-07-27 00:00:00-04:00,0.08563905209302902,0.08606721768210421,0.08563905209302902,0.08563905209302902,17337600,0.0,0.0
1981-07-28 00:00:00-04:00,0.08307004283039134,0.08307004283039134,0.08264187723398209,0.08264187723398209,22848000,0.0,0.0
1981-07-29 00:00:00-04:00,0.08178550868221306,0.08178550868221306,0.08135733753442764,0.08135733753442764,15500800,0.0,0.0
1981-07-30 00:00:00-04:00,0.08435451984405518,0.08521085649511295,0.08435451984405518,0.08435451984405518,9900800,0.0,0.0
1981-07-31 00:00:00-04:00,0.08563905209302902,0.08606721768210421,0.08563905209302902,0.08563905209302902,10953600,0.0,0.0
1981-08-03 00:00:00-04:00,0.08563904150022016,0.08563904150022016,0.08478270471096039,0.08478270471096039,12432000,0.0,0.0
1981-08-04 00:00:00-04:00,0.08606722205877304,0.08649539338665233,0.08606722205877304,0.08606722205877304,31673600,0.0,0.0
1981-08-05 00:00:00-04:00,0.08863620460033417,0.08906437579162842,0.08863620460033417,0.08863620460033417,17494400,0.0,0.0
1981-08-06 00:00:00-04:00,0.08692355014116032,0.08692355014116032,0.08649538457393646,0.08649538457393646,10528000,0.0,0.0
1981-08-07 00:00:00-04:00,0.08649538457393646,0.08692355014116032,0.08649538457393646,0.08649538457393646,9206400,0.0,0.0
1981-08-10 00:00:00-04:00,0.08649538457393646,0.08649538457393646,0.08649538457393646,0.08649538457393646,0,0.0,0.0
1981-08-11 00:00:00-04:00,0.0847827015366706,0.0847827015366706,0.08392636477947235,0.08392636477947235,71456000,0.0,0.0
1981-08-12 00:00:00-04:00,0.08264187109931363,0.08264187109931363,0.08221369981765747,0.08221369981765747,26275200,0.0,0.0
1981-08-13 00:00:00-04:00,0.08007286623636126,0.08007286623636126,0.07964469492435455,0.07964469492435455,27484800,0.0,0.0
1981-08-14 00:00:00-04:00,0.07921651432128574,0.07921651432128574,0.0783601775765419,0.0783601775765419,24192000,0.0,0.0
1981-08-17 00:00:00-04:00,0.07664672705859421,0.07664672705859421,0.0757903903722763,0.0757903903722763,18905600,0.0,0.0
1981-08-18 00:00:00-04:00,0.07493406219400822,0.07493406219400822,0.07407772541046143,0.07407772541046143,17001600,0.0,0.0
1981-08-19 00:00:00-04:00,0.07407775991428658,0.07407775991428658,0.07322142273187637,0.07322142273187637,20675200,0.0,0.0
1981-08-20 00:00:00-04:00,0.07407772541046143,0.07450589666074986,0.07407772541046143,0.07407772541046143,17113600,0.0,0.0
1981-08-21 00:00:00-04:00,0.06979602984258043,0.06979602984258043,0.0689396932721138,0.0689396932721138,41910400,0.0,0.0
1981-08-24 00:00:00-04:00,0.06508544226591625,0.06508544226591625,0.06465727090835571,0.06465727090835571,23072000,0.0,0.0
1981-08-25 00:00:00-04:00,0.06637068092823029,0.0667988463379668,0.06637068092823029,0.06637068092823029,40700800,0.0,0.0
1981-08-26 00:00:00-04:00,0.06551359150628396,0.06551359150628396,0.06508542597293854,0.06508542597293854,33600000,0.0,0.0
1981-08-27 00:00:00-04:00,0.06551361083984375,0.06594254829883185,0.06551361083984375,0.06551361083984375,25916800,0.0,0.0
1981-08-28 00:00:00-04:00,0.0689396932721138,0.06936785869883279,0.0689396932721138,0.0689396932721138,38035200,0.0,0.0
1981-08-31 00:00:00-04:00,0.0689396932721138,0.06936785869883279,0.0689396932721138,0.0689396932721138,40947200,0.0,0.0
1981-09-01 00:00:00-04:00,0.07322142273187637,0.07364959418159785,0.07322142273187637,0.07322142273187637,37027200,0.0,0.0
1981-09-02 00:00:00-04:00,0.07450585812330246,0.07493402343509638,0.07450585812330246,0.07450585812330246,19376000,0.0,0.0
1981-09-03 00:00:00-04:00,0.07150873240968487,0.07150873240968487,0.07065239548683167,0.07065239548683167,37475200,0.0,0.0
1981-09-04 00:00:00-04:00,0.07022419115465274,0.07022419115465274,0.06979602575302124,0.06979602575302124,15254400,0.0,0.0
1981-09-08 00:00:00-04:00,0.06808340698894663,0.06808340698894663,0.06765523552894592,0.06765523552894592,25446400,0.0,0.0
1981-09-09 00:00:00-04:00,0.06765523552894592,0.06808340698894663,0.06765523552894592,0.06765523552894592,30531200,0.0,0.0
1981-09-10 00:00:00-04:00,0.06808336824178696,0.06851153374108006,0.06808336824178696,0.06808336824178696,34809600,0.0,0.0
1981-09-11 00:00:00-04:00,0.06765520128714325,0.06765520128714325,0.06722703576087952,0.06722703576087952,17539200,0.0,0.0
1981-09-14 00:00:00-04:00,0.06551359150628396,0.06551359150628396,0.06508542597293854,0.06508542597293854,27686400,0.0,0.0
1981-09-15 00:00:00-04:00,0.06380094160444925,0.06380094160444925,0.06337277591228485,0.06337277591228485,19510400,0.0,0.0
1981-09-16 00:00:00-04:00,0.06251640365586175,0.06251640365586175,0.06208823248744011,0.06208823248744011,19353600,0.0,0.0
1981-09-17 00:00:00-04:00,0.060803768766425834,0.060803768766425834,0.06037559732794762,0.06037559732794762,19376000,0.0,0.0
1981-09-18 00:00:00-04:00,0.06080375984311104,0.0612319255017208,0.06080375984311104,0.06080375984311104,26320000,0.0,0.0
1981-09-21 00:00:00-04:00,0.06123190745711327,0.06166007870657576,0.06123190745711327,0.061231907457113266,49033600,0.0,0.0
1981-09-22 00:00:00-04:00,0.05823475065676407,0.05823475065676407,0.0578065849840641,0.0578065849840641,47420800,0.0,0.0
1981-09-23 00:00:00-04:00,0.05737837431006777,0.05737837431006777,0.05652203783392906,0.05652203783392906,28201600,0.0,0.0
1981-09-24 00:00:00-04:00,0.056522059488812414,0.056522059488812414,0.05609389394521713,0.05609389394521713,18300800,0.0,0.0
1981-09-25 00:00:00-04:00,0.049670615179588117,0.049670615179588117,0.04881427809596061,0.04881427809596062,34608000,0.0,0.0
1981-09-28 00:00:00-04:00,0.049242421984672546,0.04967059319549472,0.049242421984672546,0.049242421984672546,91728000,0.0,0.0
1981-09-29 00:00:00-04:00,0.05181144177913666,0.05223961306995976,0.05181144177913666,0.05181144177913666,94684800,0.0,0.0
1981-09-30 00:00:00-04:00,0.05223961174488068,0.052667777307812566,0.05223961174488068,0.052239611744880676,49996800,0.0,0.0
1981-10-01 00:00:00-04:00,0.05223961174488068,0.052667777307812566,0.05223961174488068,0.052239611744880676,61129600,0.0,0.0
1981-10-02 00:00:00-04:00,0.05652203783392906,0.056950208930512426,0.05652203783392906,0.05652203783392906,45046400,0.0,0.0
1981-10-05 00:00:00-04:00,0.058234717696905136,0.059091054274665086,0.058234717696905136,0.058234717696905136,43097600,0.0,0.0
1981-10-06 00:00:00-04:00,0.05823475065676407,0.05823475065676407,0.0578065849840641,0.0578065849840641,28358400,0.0,0.0
1981-10-07 00:00:00-04:00,0.06123190745711327,0.06208824423900819,0.06123190745711327,0.061231907457113266,38841600,0.0,0.0
1981-10-08 00:00:00-04:00,0.06337277591228485,0.06380094160444925,0.06337277591228485,0.06337277591228485,31091200,0.0,0.0
1981-10-09 00:00:00-04:00,0.06380093842744827,0.06465727548616752,0.06380093842744827,0.06380093842744827,54521600,0.0,0.0
1981-10-12 00:00:00-04:00,0.06594247370958328,0.06637064460200012,0.06594247370958328,0.06594247370958328,27350400,0.0,0.0
1981-10-13 00:00:00-04:00,0.06594247370958328,0.06679880977739168,0.06594247370958328,0.06594247370958328,44195200,0.0,0.0
1981-10-14 00:00:00-04:00,0.06251640365586175,0.06251640365586175,0.06208823248744011,0.06208823248744011,30979200,0.0,0.0
1981-10-15 00:00:00-04:00,0.06337277591228485,0.06380094160444925,0.06337277591228485,0.06337277591228485,29433600,0.0,0.0
1981-10-16 00:00:00-04:00,0.0629445866503611,0.0629445866503611,0.06251642107963562,0.06251642107963562,36467200,0.0,0.0
